Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,roads,dump_sites,agricultural_fields,Air Quality,Latitude,Longitude
31.9,74.5,31.9,40.6,36.4,9.7,1.45,6.7,494,21,3,3,,22.107400921899984,76.98625150463758
42.2,76.5,39.0,53.0,31.2,13.5,2.3,5.2,458,51,1,10,,18.32027796924892,78.375044785317
34.6,48.6,4.5,15.6,26.6,13.0,1.42,12.0,410,35,3,5,,22.9265363804776,80.8793630929603
25.8,51.5,9.2,12.9,17.5,0.2,1.26,11.8,452,24,3,4,,20.90850244257597,78.21477364015607
35.7,83.1,8.1,20.2,24.9,9.4,1.4,7.2,564,23,4,9,,23.207323838580113,74.27456272504598
27.7,79.4,10.8,16.8,14.0,7.7,0.92,10.3,348,29,3,5,,22.792279404078823,82.31106286165726
21.4,60.3,17.6,22.3,15.8,5.7,0.98,11.6,284,27,2,10,,23.569650174348354,75.30038198674718
21.0,51.0,4.5,9.4,18.6,7.8,1.01,10.5,254,41,1,4,,17.341847406911697,78.80468201950644
24.8,53.7,2.6,8.7,17.6,8.2,1.2,10.9,280,31,5,3,,19.289618293034913,75.28556011598656
22.6,75.5,55.8,63.3,30.0,7.7,1.33,5.9,361,22,0,6,,19.915109876694796,80.34098910449022
28.4,81.5,6.7,11.7,17.6,2.9,0.93,12.9,580,48,0,9,,23.20498465005421,79.31448007506133
28.3,76.6,10.3,17.8,37.4,5.2,1.38,7.1,540,30,3,6,,19.07745056839762,77.5535681884304
28.2,90.6,17.2,27.5,32.3,17.4,2.07,9.1,680,37,4,6,,20.31994058041157,74.36549321137801
21.6,64.6,0.3,7.9,14.7,4.9,1.05,10.3,380,23,2,2,,24.363150941256254,76.00317796282042
31.0,79.6,17.3,30.5,31.4,5.1,1.69,8.9,347,33,5,2,,17.988203367912458,77.50971141042567
27.1,93.4,37.3,64.1,29.7,14.8,3.28,2.5,701,33,1,9,,22.239263753930206,82.56942898350854
25.7,82.4,44.6,54.5,21.2,5.8,1.44,5.2,580,11,0,10,,20.147700494365573,79.48326163764149
30.6,80.3,4.5,13.8,25.9,4.9,1.32,5.0,333,50,3,10,,23.082034715445626,83.35442267725267
32.4,61.8,23.0,43.4,19.5,17.0,2.05,3.8,463,42,2,9,,25.422599210738575,77.93342364347924
23.2,40.5,3.0,6.5,21.1,6.4,0.94,11.4,337,26,2,7,,19.378253411571258,79.93200570976768
35.1,47.6,23.8,31.7,26.6,14.5,1.35,6.9,565,18,1,7,,24.564466914430724,75.8903847328604
24.1,63.0,3.9,7.4,22.5,8.0,0.78,19.9,566,33,2,6,,24.039176122082797,76.67080230240651
36.0,65.6,7.3,21.8,24.2,13.9,1.99,5.9,393,30,2,8,,21.436036363452747,78.60454759594481
23.8,58.4,13.1,23.2,11.3,6.3,0.94,10.0,437,33,5,5,,20.175573923932888,80.16640347418549
24.1,49.2,11.7,17.1,22.3,6.4,0.98,13.6,334,31,3,8,,23.33559383266486,83.47144882339322
26.0,79.4,4.8,18.1,19.5,10.1,1.86,6.7,525,35,0,9,,24.312107586779995,81.11677296760675
34.9,81.1,38.2,52.3,20.9,7.5,1.68,5.5,672,44,4,0,,17.883122849450984,82.42524323133186
27.2,78.3,43.1,43.8,15.1,2.4,0.97,12.3,397,35,1,10,,23.522650224943412,77.96091881074231
26.5,76.9,2.5,7.6,19.6,4.5,1.0,11.3,500,19,5,5,,18.678447624631076,78.74743284944084
35.0,82.9,27.4,32.6,25.5,7.6,1.5,7.2,344,43,1,11,,22.64180883742759,82.57839263905757
26.0,54.7,7.7,16.9,17.2,6.9,1.05,17.2,333,46,5,11,,24.092024688696096,79.10719119970588
23.0,52.0,14.1,15.5,20.1,4.9,0.76,11.9,497,61,1,1,,24.442123900371044,76.17355909324179
25.6,63.4,16.1,20.9,24.1,2.9,1.04,10.9,303,18,1,6,,20.364955711901743,77.42541132638307
21.4,39.3,19.4,26.4,21.7,4.7,1.1,12.2,428,32,3,0,,19.65731295155208,75.42940805881773
19.7,75.2,1.2,5.2,12.8,5.4,0.93,10.7,527,9,1,4,,17.93157342775521,73.98849607352334
44.8,101.8,146.3,164.9,38.8,10.8,2.36,2.8,586,35,1,7,,20.680991458514647,75.68340630421946
37.5,76.6,9.3,10.1,32.2,15.0,1.29,5.1,669,24,2,9,,22.886443967984874,83.62095235076384
34.1,76.6,6.5,21.3,30.6,12.5,2.12,7.3,421,49,3,6,,16.601973960223205,82.03944755011786
32.5,67.4,1.1,9.2,31.0,16.5,1.56,3.4,512,22,1,7,,22.843308624038837,79.58287806982351
36.8,100.2,4.9,14.2,40.2,32.5,3.02,2.9,489,13,4,3,,22.845650284769484,76.20877560707173
29.4,94.1,0.9,7.1,24.5,12.2,1.24,6.4,648,25,0,5,,25.44457624185361,76.6885175108225
27.8,64.8,7.9,13.3,25.1,4.7,0.99,10.4,223,10,2,3,,19.204450700944776,78.96223721420309
22.5,55.4,4.7,5.6,20.4,4.6,0.93,14.8,371,37,1,7,,22.72475269984595,76.61156515202299
39.4,55.7,1.0,11.4,33.1,10.3,1.27,6.2,416,9,2,11,,17.942770648226364,82.61498700876217
25.3,60.8,10.2,15.7,16.2,5.0,1.18,15.3,406,30,2,5,,23.236665217673536,78.58575341664825
35.4,84.1,45.6,62.3,31.4,5.6,1.26,7.0,638,9,2,0,,21.47975434144586,76.29663954566877
26.4,63.7,7.3,11.2,30.1,11.6,1.13,8.7,507,26,3,6,,17.032686018475296,76.38599251104318
22.4,77.8,17.2,22.0,14.3,2.7,0.83,11.9,410,46,3,8,,17.624032916886467,75.13353401830058
25.8,65.6,13.5,15.2,23.0,3.9,1.09,18.9,368,33,3,2,,16.52191937619995,83.25397603110524
24.9,45.7,3.1,9.4,18.8,7.0,1.08,10.3,275,21,2,10,,16.55419238320102,75.92993597065568
26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427,29,4,3,,19.58596572625526,75.35337614982664
23.6,66.3,10.2,20.6,18.0,8.4,1.64,5.5,581,30,3,2,,25.281253016657313,77.56631647000933
30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316,34,6,0,,16.309139568256693,83.42101338200625
23.2,71.3,8.2,13.1,25.7,8.1,1.04,10.5,218,16,3,7,,19.81549633831864,79.22426322727334
28.9,75.0,17.8,26.6,20.0,17.2,1.53,6.9,346,35,1,13,,17.362676722879176,82.39927222402571
23.5,67.0,1.8,6.8,19.6,4.0,1.07,10.8,320,2,2,7,,19.68772144554385,79.21968724272188
26.1,63.1,15.8,19.1,22.7,4.6,0.89,10.5,249,23,7,3,,22.736020078036994,77.5425689644288
35.5,79.5,19.1,40.9,41.3,5.0,2.0,7.0,650,25,2,8,,22.239591080220432,76.03144896741698
27.7,70.0,28.1,31.1,23.0,7.5,0.98,10.0,538,36,1,9,,19.424004849957328,78.2457192126546
29.5,58.6,6.1,17.5,32.6,17.0,1.19,5.0,311,30,5,10,,19.435426907205894,78.4158396090602
30.7,77.7,36.5,46.0,24.2,9.1,1.5,6.5,345,15,3,1,,23.777634823818445,75.11379111960424
23.7,50.0,13.4,22.0,21.2,16.8,2.07,8.1,588,20,5,12,,19.68447629882599,77.79857394453333
22.4,50.0,15.7,21.1,16.0,5.7,1.06,13.4,433,31,2,6,,22.49746385584354,74.73210813271817
23.5,74.6,4.0,7.4,25.3,6.6,1.12,11.2,239,29,0,13,,15.52309643447627,81.8409428412604
30.8,85.5,18.6,44.4,31.0,8.1,2.25,4.0,770,24,0,6,,23.53248119197965,79.43759058849008
45.4,104.0,25.0,22.8,36.7,24.0,2.5,10.5,467,25,1,8,,25.0327192135358,74.6488650885325
31.0,72.1,1.5,17.4,28.5,5.9,1.7,5.1,332,36,2,2,,19.238504329831365,77.7643346492147
31.0,69.1,15.4,29.6,24.8,5.7,1.62,6.2,704,24,3,9,,21.961656149773646,75.13749106197076
40.1,88.5,1.3,13.3,35.7,18.2,2.2,6.6,453,29,2,1,,17.61122204568459,79.57169113225437
32.9,66.0,7.6,11.9,22.8,11.4,1.67,6.9,686,51,2,7,,16.607408180438725,76.07434536493581
29.6,75.1,6.1,14.0,25.6,9.5,1.52,8.2,649,15,3,4,,17.505726025874466,77.02704423920484
22.8,66.4,9.3,12.7,13.9,4.0,0.87,10.7,579,11,1,5,,22.681753165650658,78.54710250176281
41.9,75.7,0.7,19.2,43.8,19.6,2.7,2.8,771,37,7,10,,24.89798525753976,76.62509429099319
34.4,95.4,76.0,95.5,20.8,13.0,2.78,6.2,657,23,2,4,,15.720877068732257,82.66489982360818
19.9,46.2,15.4,22.1,17.9,7.8,1.07,16.9,568,26,6,10,,19.20889052570932,80.19646092220863
27.6,57.9,0.3,8.8,12.9,5.1,1.08,10.2,265,22,1,4,,16.042399681888067,80.1505278420181
24.6,76.2,19.7,25.0,20.5,9.2,0.95,10.3,400,27,0,6,,16.216046836241855,75.12214697953844
36.1,100.5,100.9,108.5,33.1,14.8,2.09,5.0,769,45,1,14,,21.468861295342784,81.08875885918444
48.6,83.7,75.8,98.3,52.7,17.1,2.02,3.6,843,38,6,6,,16.398274106782484,74.89671795527347
22.3,53.9,28.5,47.9,30.2,12.6,1.44,5.9,614,38,2,5,,20.138873132639336,81.96698963306243
38.7,71.8,2.1,20.3,54.4,9.9,2.99,8.6,625,15,2,6,,18.989649596769897,81.60070834903284
30.8,92.2,50.1,67.5,25.3,23.5,2.41,7.0,573,18,1,4,,20.191256781072056,75.40352918157986
25.4,65.3,30.5,34.7,21.9,5.2,1.41,10.8,527,1,1,1,,19.531101718948015,81.77184747669347
29.2,70.2,9.6,14.3,21.9,3.8,1.03,11.1,262,21,1,14,,21.776880625977203,75.01720749375441
25.2,60.0,6.8,12.0,25.3,3.8,1.02,11.2,509,39,1,4,,16.056768827971467,78.21099233478539
19.0,77.1,7.9,11.1,14.2,1.7,1.0,13.8,199,35,2,0,,24.233461000019,82.6726443620183
26.0,45.1,24.7,28.7,21.4,1.9,1.12,11.9,397,27,2,5,,20.910677157752676,79.38465672392047
28.4,51.8,8.3,16.6,20.4,2.4,0.98,11.0,549,29,2,7,,19.714041577553058,79.15078646224688
34.5,74.3,6.3,22.0,33.5,18.0,1.91,4.7,568,23,0,5,,21.102372835817206,76.91506777645593
24.9,61.5,11.5,14.6,25.8,4.9,1.0,10.9,336,32,1,5,,21.20033195206066,80.33163892070047
31.7,52.1,24.3,30.1,15.3,6.0,0.91,13.8,418,37,4,5,,24.83840253148272,77.7736962183447
22.5,65.5,0.8,8.2,13.3,4.7,1.07,10.3,526,13,5,7,,16.864848733524955,80.04704543530818
24.6,49.7,25.1,26.5,16.4,7.9,1.22,11.2,236,32,2,9,,17.37174244785882,81.8664241982743
23.1,63.6,9.9,15.5,18.1,3.9,0.98,15.0,205,39,4,5,,19.471202785325886,78.43032141993588
29.6,54.1,9.8,20.3,28.7,15.3,1.39,9.8,690,25,0,16,,23.741202553210925,81.2280186725949
27.3,53.4,6.7,13.6,24.0,6.7,0.99,10.6,208,37,3,10,,19.01765130585083,83.56800282624697
22.5,59.8,0.7,12.6,30.5,5.2,1.37,8.8,718,58,6,5,,24.33587744379893,78.41375427505817
27.3,62.8,2.4,5.1,14.2,2.7,1.02,10.6,538,28,0,0,,16.100057135399368,79.54764151513814
25.2,75.4,7.6,14.2,30.4,2.9,1.46,6.0,536,33,6,6,,20.73514983405788,75.78032971299345
32.8,99.6,2.2,8.0,33.6,21.5,1.92,5.5,664,22,2,9,,23.79108206556715,75.44004039071653
41.9,68.4,15.5,26.3,29.2,18.5,1.4,4.5,387,31,3,9,,22.304702110344074,80.11580889590407
34.8,88.8,12.6,30.8,25.3,8.4,1.49,8.7,431,34,3,0,,19.208675112769097,75.84529763290732
29.8,90.6,5.0,34.0,35.8,9.8,1.78,10.6,492,31,0,6,,22.23193148687588,77.39406343258852
26.5,84.8,47.4,59.2,25.7,7.4,1.49,6.4,471,19,1,4,,23.41041719328065,80.06118846457238
49.6,91.0,7.6,26.6,42.3,5.7,2.22,3.0,748,32,1,11,,20.063456428648617,76.68370822072755
26.7,70.2,51.1,56.7,32.8,5.4,1.42,6.3,592,44,1,6,,24.71991727998395,80.74814626186738
34.0,73.8,7.0,27.4,20.7,26.9,2.03,3.4,749,34,2,0,,17.89234562409392,81.83689122615387
36.3,57.5,15.0,34.4,36.2,17.1,2.36,3.7,446,39,6,7,,24.309679831808033,81.68257726826617
28.9,70.9,33.0,38.7,13.7,4.1,0.89,11.0,486,27,2,0,,20.807061188274268,76.19549552727054
28.3,77.3,13.0,21.6,33.2,9.3,1.77,7.5,542,37,3,7,,22.341272358512967,79.65874097499652
36.4,99.6,56.6,65.3,30.6,21.2,2.9,4.4,699,32,2,16,,23.905810114825613,83.82015888332236
34.4,65.0,21.5,34.5,24.3,10.3,1.57,8.6,583,20,7,11,,24.29153083234097,77.57095279834401
24.1,55.9,32.3,39.5,14.8,2.7,1.13,17.4,567,33,3,7,,17.28186425707733,82.86096940682339
35.5,55.7,41.5,52.6,37.1,8.7,1.17,9.2,546,20,1,3,,20.954932593166667,80.00514112541768
23.8,77.4,5.1,10.1,13.0,7.9,0.84,10.1,315,23,2,11,,24.36864257820615,77.15779125269971
22.4,66.0,24.6,32.1,20.6,6.2,0.8,11.2,257,31,2,8,,22.299677455808393,76.1871947992465
26.1,62.1,18.2,26.6,19.8,8.0,1.88,5.1,629,32,2,4,,17.39413500400879,76.6206676925694
21.9,49.8,11.2,16.3,24.9,8.5,1.12,12.6,507,18,1,3,,20.019274774573113,80.02856997697896
27.8,42.0,20.7,24.5,18.2,2.9,0.89,13.2,253,40,1,2,,19.900864352223604,83.87179290001649
25.7,41.1,2.4,9.2,13.4,4.9,1.01,15.8,544,35,1,7,,22.39413036691365,80.00904299989197
23.8,62.8,27.0,40.5,29.6,3.6,1.74,6.5,417,22,1,4,,16.999242989746545,75.0848959435192
39.1,73.5,69.8,82.4,33.6,19.4,1.88,3.6,557,14,2,6,,19.113984276155854,77.45970607902922
28.3,72.7,4.7,8.4,13.2,5.8,0.94,10.5,246,28,2,9,,15.845876097196065,78.73613424777226
26.2,79.1,28.3,31.9,21.7,7.6,0.93,11.1,230,25,2,4,,21.0566598187077,82.37204462460363
24.2,41.9,14.0,18.5,24.5,6.8,1.01,10.4,361,31,0,8,,24.24424488022219,79.43969091406767
29.3,80.3,99.6,112.3,22.8,12.5,1.46,6.6,486,26,2,10,,23.496056442036103,75.37700017883377
47.0,95.3,3.0,23.4,36.3,24.4,2.4,3.4,582,9,5,7,,17.568175435490957,81.09851534548834
34.9,57.0,10.2,23.2,21.0,5.3,1.59,8.1,612,26,2,8,,24.048501348916936,79.744893344237
26.4,75.1,3.5,8.5,25.1,2.1,0.96,13.4,543,26,2,7,,18.207334468766742,78.82309209239624
22.5,58.3,25.8,32.3,26.9,3.3,0.97,10.3,501,36,2,6,,25.066340220814418,77.11476824759086
24.0,62.2,4.4,5.9,28.8,7.6,1.07,12.3,528,23,2,9,,20.33199678921747,77.3754202767586
18.6,66.2,6.2,11.5,15.9,4.7,1.13,12.1,448,46,2,12,,20.82912145959054,81.65290139893492
29.0,67.2,14.9,20.0,24.3,6.5,0.84,10.2,524,10,4,9,,21.161270633104092,74.84541207898013
40.5,83.3,8.8,30.9,22.9,14.1,2.11,8.6,757,43,4,5,,24.804864717594647,82.02188403849514
25.0,68.8,0.4,5.6,14.1,5.1,0.94,10.4,595,27,3,5,,25.29968979720926,82.03468797442652
25.1,48.3,46.2,56.6,17.7,6.5,1.8,7.3,353,38,2,5,,17.674651746976622,79.16081772928403
32.6,83.8,5.5,13.0,30.8,12.2,1.73,7.2,363,30,1,9,,23.150156771392822,83.21691274977188
29.2,45.3,10.3,17.7,21.6,6.8,0.92,11.1,219,41,1,3,,19.48706330833127,81.23688437133399
22.0,58.4,17.9,21.6,12.3,6.1,1.0,14.1,600,26,2,1,,19.59871293363551,78.03253892487886
36.1,69.1,6.8,16.2,18.7,5.9,1.15,5.0,630,19,3,7,,15.657392108232873,78.95417386963426
25.2,39.1,8.8,19.7,23.0,6.7,1.1,15.0,249,44,2,6,,25.073926812377135,74.4682182460987
28.7,78.9,26.8,38.0,36.2,6.2,1.69,5.4,484,28,2,11,,23.317271671189523,83.62165584460014
23.7,62.5,1.1,7.4,15.1,5.7,1.09,14.8,258,32,2,0,,19.54328093298144,82.2768061295699
24.4,56.1,9.8,15.5,15.5,4.9,0.98,10.3,524,42,4,6,,19.54113664903492,77.86447945481058
21.1,59.4,28.0,37.8,33.8,11.5,1.32,5.4,496,19,4,4,,17.223659506821424,79.07716586955237
29.8,55.1,15.4,27.0,28.8,20.8,1.69,6.5,602,35,4,9,,21.952818458862296,83.00413467920998
28.2,84.8,19.4,23.4,27.0,6.8,1.65,6.3,661,24,4,4,,19.835778240923787,80.04665426424127
36.3,83.6,43.6,55.0,27.9,10.0,1.17,7.2,512,28,1,3,,23.92029461242209,77.30238878313814
38.2,95.2,63.5,88.2,37.3,12.5,1.6,7.1,689,30,1,9,,16.44408683582393,80.51554573245673
26.3,50.3,2.4,8.4,16.8,2.9,0.98,11.1,603,14,0,11,,24.621807795021233,80.14874963084382
25.3,45.7,12.5,27.4,28.8,9.0,1.37,5.4,525,22,1,5,,21.86793867533231,78.4205225973121
23.6,67.9,13.6,31.3,32.5,12.4,1.48,6.2,309,43,2,5,,21.97461942393602,82.02953266472117
35.3,106.9,35.7,60.3,41.7,16.1,2.54,5.6,857,38,4,11,,22.6866006350651,77.22128590392819
31.0,66.7,5.9,19.3,29.4,14.0,1.44,5.4,633,29,2,10,,17.32435196498674,81.42918869951995
37.3,94.3,67.5,84.0,42.4,27.5,1.94,5.6,863,32,2,10,,18.666934331888257,82.51625499178917
28.1,62.6,19.4,29.4,16.2,12.3,1.77,7.1,676,27,4,4,,16.336014119035415,77.69164489568085
32.9,79.1,1.5,6.7,30.9,20.2,1.77,5.5,344,43,1,3,,17.71113229335228,80.2793884243544
34.8,66.4,10.7,17.1,20.8,4.1,1.08,12.9,353,27,1,12,,16.57527346527743,74.40489177893467
23.8,79.7,12.7,27.5,30.4,9.9,1.85,3.6,568,32,3,8,,18.26443804713659,79.51922739278307
47.4,82.8,14.5,33.5,32.3,18.9,1.84,5.1,600,41,1,3,,18.16954797911713,77.2341031153788
24.6,66.9,14.4,19.2,25.2,5.9,1.01,10.3,279,22,2,5,,19.910377018471795,74.18705248148174
26.7,48.8,20.7,26.9,11.6,5.3,0.97,10.6,385,45,1,6,,23.813713521739935,76.60321826989892
20.1,77.9,1.4,4.9,14.9,2.1,0.88,10.5,536,14,0,5,,17.084039247405183,74.19571540727355
22.0,50.1,4.9,10.0,23.8,2.4,1.05,12.8,493,46,4,4,,15.930059857016218,77.46466543931328
29.4,52.1,7.2,18.1,19.6,2.5,1.62,8.6,613,26,1,10,,16.15557272877125,74.96774823967372
30.8,66.5,105.7,117.8,39.4,36.5,2.64,6.7,573,27,2,8,,17.694888680283547,77.24586378268822
29.8,76.0,16.3,27.6,25.8,20.8,1.29,8.9,510,11,0,15,,20.890945185598024,79.26733331188713
29.9,67.5,1.6,8.5,30.0,12.8,1.45,5.1,615,25,1,11,,22.422400201519245,80.22308597643666
22.4,52.4,2.8,11.1,19.1,6.3,0.83,10.3,339,19,1,6,,22.03481441393682,78.7878440301408
31.5,89.3,5.7,16.1,19.6,2.9,1.59,7.5,424,23,0,11,,18.57304364117933,83.56063357087811
26.3,73.3,17.7,23.6,35.2,14.1,1.77,6.3,482,28,0,7,,21.22488549906049,80.43971170204279
27.4,47.7,10.9,12.6,23.7,4.7,1.08,11.3,494,39,4,15,,18.243101006060655,75.55014813660834
17.9,70.1,1.2,8.3,23.9,6.3,1.18,13.8,487,32,1,4,,24.254274174303543,75.35257702209923
43.7,80.1,45.4,49.7,27.4,17.9,2.1,8.7,561,33,0,7,,22.56064837921545,78.62081667807965
29.0,61.4,11.0,17.4,36.6,10.8,1.52,10.7,326,19,0,3,,18.16041312531044,77.44770546792884
19.5,49.8,21.5,25.5,23.9,6.5,1.07,12.0,503,21,4,4,,16.215130487136943,79.87841183955209
27.6,67.0,1.5,18.1,28.8,10.5,1.38,5.8,406,47,4,4,,15.916602550557664,79.35326423526006
28.5,81.2,4.0,16.4,22.1,11.3,1.52,5.7,391,22,2,10,,17.23999980580305,83.3368699930328
41.6,86.7,0.3,13.9,31.3,17.5,1.96,3.7,773,46,2,6,,23.843617059394262,83.49990561406605
26.5,59.3,6.2,10.5,12.4,3.6,0.83,10.1,386,27,1,0,,24.357011316041707,81.10010892468543
24.4,63.5,3.0,6.7,17.4,5.0,0.96,15.5,223,30,1,6,,19.926813899294082,76.25183415648101
33.4,44.1,13.2,16.1,16.5,11.6,1.28,6.0,643,40,1,2,,23.512014646811657,75.45121669460507
35.3,55.2,3.9,8.9,34.3,7.4,1.72,5.7,606,42,5,4,,17.303967134631012,79.31443204062673
26.8,66.2,4.6,10.8,18.0,3.5,0.96,12.9,422,28,0,10,,16.712939181344886,77.93845107898403
31.6,68.2,3.4,14.1,20.2,8.8,1.56,5.2,423,26,5,0,,24.02662679537612,75.82746524774544
34.5,60.1,18.8,26.3,27.4,15.4,1.65,5.1,616,29,1,1,,25.485425176049596,83.69142596148224
23.6,67.8,3.9,5.1,23.3,5.0,1.01,10.4,461,33,1,0,,25.364328225539378,75.85871002967802
41.1,103.3,40.8,53.1,38.5,12.6,1.61,7.4,602,38,0,4,,19.814604799624817,81.17539767688497
27.3,45.7,3.0,8.6,10.5,7.1,0.96,10.8,426,30,1,0,,15.575318194615992,79.00766562380625
24.5,64.6,10.4,15.2,27.3,8.0,1.09,11.1,601,36,2,0,,18.027212837805067,75.37670255435819
20.7,68.5,3.1,5.5,9.2,9.8,0.87,10.3,333,46,2,5,,16.040870496779025,79.36766781236472
17.2,65.1,7.8,11.3,24.1,3.6,0.94,11.8,566,33,0,7,,18.38128457923611,80.17125116380691
36.1,81.4,44.9,50.8,33.5,15.6,1.42,5.3,660,33,3,2,,19.25534189499885,75.96221219351999
40.8,98.7,100.8,114.1,48.7,8.7,2.09,4.4,395,14,3,7,,19.04885161441399,82.64523589309347
34.7,74.8,6.6,19.6,26.4,12.7,1.6,8.5,304,3,3,6,,22.453346785269723,76.73148950617987
20.0,65.8,5.6,12.5,11.6,5.5,1.1,13.4,373,33,1,8,,22.187768818494902,75.45604187145197
23.6,60.4,57.0,61.1,14.3,6.8,1.06,14.4,345,29,1,1,,22.657814952419216,74.46456159884103
31.7,106.5,14.7,21.2,33.0,18.0,1.98,4.1,661,24,2,13,,20.422294939081198,80.72403505030991
31.3,89.6,1.7,17.0,25.1,17.2,2.18,4.2,832,32,0,1,,19.48533045653548,80.10638793728528
26.1,63.3,11.1,13.7,23.7,4.5,0.89,14.7,450,29,2,3,,19.83098792230703,77.6346199612642
33.1,77.3,20.9,31.9,42.9,11.7,2.11,4.1,672,41,2,8,,22.07737360182248,76.76282007136251
31.0,55.7,3.8,5.4,17.5,2.9,1.16,11.8,332,30,1,6,,17.338072377278547,79.44414110184347
30.8,81.0,11.7,27.0,21.7,6.0,1.73,9.4,443,22,0,9,,25.227739534702025,80.82083580200447
31.4,58.6,4.2,10.7,22.2,20.4,1.81,6.6,632,39,3,4,,21.03495190611416,76.03246473783265
34.7,75.4,4.1,14.9,30.3,9.3,1.12,5.6,563,27,2,1,,20.04893492887674,74.50701808410307
25.3,73.3,21.1,21.0,15.4,8.5,1.14,10.4,498,35,1,0,,21.085237394311363,74.80980594870546
28.6,54.9,8.3,14.9,24.1,5.0,0.96,10.7,521,25,1,13,,21.157089300920386,74.35823775226669
26.9,73.1,4.4,9.2,21.4,5.7,0.88,11.9,523,23,1,4,,22.004857461663526,75.68602698266531
33.7,81.3,3.8,16.9,26.0,8.5,1.31,8.7,676,30,0,5,,19.06706611157098,83.4437961485458
22.9,57.9,2.7,8.4,22.8,2.9,1.03,12.8,521,30,3,13,,22.902969355569013,78.46442948202636
33.5,76.3,1.0,25.2,17.4,19.0,2.47,3.4,666,34,3,4,,22.08627086280682,81.91560369642849
32.7,71.4,82.8,91.2,34.2,24.8,2.28,5.1,599,27,2,6,,23.423697448039057,77.66814466548338
35.3,86.1,14.4,37.9,27.8,17.2,1.91,5.5,568,11,2,1,,24.275422350017017,81.33480231623899
37.3,91.6,28.9,30.2,34.7,8.9,2.11,3.9,754,25,1,0,,20.959548425240627,77.98932648151983
22.3,45.3,7.0,8.3,27.1,8.2,0.87,11.1,316,37,6,13,,19.306711226706177,78.89553379847878
27.7,72.5,22.7,39.6,23.6,8.4,1.43,5.1,529,27,1,13,,17.453186364382457,75.1888063327554
49.4,100.9,173.9,186.8,34.0,19.1,3.21,2.6,820,27,3,10,,16.693228281916866,80.3540492319383
37.9,83.9,0.6,4.9,32.1,12.8,1.78,5.6,292,39,1,9,,16.511265467069773,78.15070731466108
25.5,78.0,95.3,105.1,26.0,9.9,1.46,7.2,554,22,2,9,,25.3004039999456,80.26277184559457
27.1,70.1,29.2,32.2,16.8,7.1,1.08,10.4,289,14,1,3,,19.33603053836449,81.63298058868384
21.9,59.7,9.7,12.0,17.5,4.0,1.07,13.8,524,28,0,7,,24.406087623926513,74.69016428152945
23.7,39.2,6.9,13.2,21.8,3.8,0.94,11.8,576,25,2,3,,23.99936913252474,78.81365435513251
39.0,73.4,34.2,49.8,38.3,19.1,2.36,3.8,765,20,1,0,,16.960371577648267,77.88485383926353
27.0,82.3,67.5,72.3,29.4,20.6,1.53,5.5,673,28,2,10,,19.62321024993451,80.55519864083072
26.0,88.4,14.3,31.1,35.1,16.7,2.26,3.9,745,34,1,8,,22.564845443008217,76.77790932870579
20.8,61.9,3.0,9.6,14.8,8.5,1.06,11.3,491,29,3,0,,20.092637633605722,76.30696377625665
28.5,58.9,1.7,9.0,10.1,0.0,1.0,11.0,536,33,1,4,,15.536988240133452,78.66459690176794
22.7,67.6,3.7,12.5,20.9,1.1,1.08,11.7,403,48,2,10,,22.38961065195968,81.41671532698926
23.3,77.5,10.3,17.6,20.0,6.1,1.21,10.7,530,26,3,6,,22.560369794290175,81.21412397663201
24.6,62.1,29.9,32.6,15.3,4.3,0.82,10.3,248,32,6,0,,22.0906340964282,74.91904349612861
26.5,60.1,12.1,18.9,9.9,4.4,0.92,10.2,205,24,4,1,,15.514220268511366,80.8879731692953
34.9,85.0,0.9,7.9,24.2,17.6,1.38,5.4,438,21,2,13,,22.935968821464918,83.12446274359091
31.6,74.8,28.5,45.8,25.4,16.3,2.29,4.7,782,24,2,6,,18.766132317237904,75.65537102613152
32.1,53.9,7.5,16.9,29.2,18.1,1.59,5.3,328,25,0,10,,22.5961689652547,83.47216084954842
30.1,54.1,18.3,29.2,25.5,4.3,1.62,6.1,532,33,2,13,,17.606044777672253,81.80081535396955
21.0,67.4,1.7,7.0,19.1,6.6,1.07,13.4,603,53,4,4,,17.75880566335391,82.62841732357563
32.5,71.2,9.2,39.4,38.5,21.3,1.55,4.6,500,22,1,7,,21.563925580784122,75.22675623288342
26.7,54.1,27.6,31.9,20.8,11.6,0.97,11.1,213,25,2,0,,21.841200742922084,74.05568469580255
35.8,84.5,0.2,11.8,32.1,6.8,1.38,5.9,352,29,1,3,,22.307436289133904,80.6956189242452
25.5,49.5,16.6,20.5,24.3,2.8,0.94,10.4,227,33,3,8,,18.020452833804043,80.5859970144232
36.6,71.0,5.0,28.2,26.2,26.7,1.93,4.7,523,32,4,5,,21.38378668461604,80.23229209391769
22.6,75.1,0.1,5.2,11.7,7.7,0.94,11.4,264,42,1,7,,22.513920627827748,79.3527456980641
26.7,54.8,5.8,11.3,15.8,4.5,1.25,11.8,565,5,1,9,,19.930931731123763,78.78097798030029
26.3,83.1,29.7,48.0,33.0,8.2,1.56,6.0,579,6,2,8,,21.822627317322862,81.00946239616123
